query_id,reference_id,score
Q05173,R351866,18.281597594400353
Q05174,R797805,14.24119357582692
Q05175,R437303,15.188150342365528
Q05176,R371440,15.342644937511182
Q05177,R535189,10.854508601295521
Q05178,R402055,14.243928039084395
Q05179,R889379,18.171313450279715
Q05180,R991810,16.588433974706223
Q05181,R562699,10.979868812242767
Q05182,R073130,10.31231716124404
Q05183,R017855,15.938685836027263
Q05184,R262921,14.60401942293432
Q05185,R175516,13.835900523762078
Q05186,R844368,13.826944050454834
Q05187,R172321,15.261779951848473
Q05188,R565818,11.918454044327307
Q05189,R445488,17.504538757076485
Q05190,R123086,11.8697740507654
Q05191,R236439,5.636169785334863
Q05192,R950205,19.88765656923086
Q05193,R138158,17.30755473769157
Q05194,R496063,18.422131293199314
Q05195,R266445,15.980154001485642
Q05196,R750558,16.031373040641196
Q05197,R261187,9.257452393358239
Q05198,R160375,18.404937819796494
Q05199,R006751,15.098147419462983
Q05200,R849267,10.29871423701273
Q05201,R361372,13.353470740612982
Q05202,R897543,15.538580541133996
Q05203,R963716,12.753005055792014
Q05204,R667570,17.325224259452
Q05205,R585075,17.544961918879146
Q05206,R874809,15.139147294536492
Q05207,R926101,15.459080375225783
Q05208,R883204,14.984639352413584
Q05209,R435289,17.535603800294577
Q05210,R136067,16.413062586584648
Q05211,R161965,16.338797364655132
Q05212,R448949,9.03285549403599
Q05213,R530966,10.767815003452414
Q05214,R106304,17.983153622598056
Q05215,R813535,15.223400717014105
Q05216,R361292,18.31905995682929
Q05217,R722482,16.812109022523703
Q05218,R357195,13.46164407829608
Q05219,R837663,13.364510098183848
Q05220,R091482,13.37815484967476
Q05221,R110739,16.622272774904374
Q05222,R094389,5.9988560729321865
Q05223,R737663,21.071145011562614
Q05224,R276712,17.141844192192487
Q05225,R682007,11.61706399491859
Q05226,R952484,12.738549420105993
Q05227,R530845,13.226149957782805
Q05228,R650646,15.713011634789877
Q05229,R028027,13.076078493423514
Q05230,R240354,19.534704200295394
Q05231,R175740,16.502099857495296
Q05232,R123034,13.616279862449366
Q05233,R855212,9.952804142845304
Q05234,R642318,12.830773425195394
Q05235,R514668,14.890375727577846
Q05236,R782024,16.925680669336174
Q05237,R783856,18.773040171817186
Q05238,R343028,16.419485859789493
Q05239,R168528,15.687509938175719
Q05240,R804411,13.455901498155425
Q05241,R808195,13.652338598847505
Q05242,R411780,16.517802424093126
Q05243,R023734,7.136055960377682
Q05244,R163055,14.13561158846436
Q05245,R245411,15.774338412067877
Q05246,R335583,15.832707506950774
Q05247,R511715,18.002030915600535
Q05248,R422719,14.42057173749135
Q05249,R968920,16.123965564834588
Q05250,R578291,13.022638368791892
Q05251,R285217,16.206694389192887
Q05252,R952995,13.06855600758824
Q05253,R796450,16.275114420296948
Q05254,R970725,19.463557487048273
Q05255,R523465,14.109317934571463
Q05256,R805613,12.702144850807757
Q05257,R339099,14.433018705986198
Q05258,R844106,16.57886864447657
Q05259,R564909,14.808819990812676
Q05260,R155871,17.96964102933107
Q05261,R660769,18.744365567003754
Q05262,R535888,16.011696980010406
Q05263,R635511,15.959182832138435
Q05264,R228837,12.54997017582505
Q05265,R125931,14.891300193624517
Q05266,R619263,17.055122454626716
Q05267,R734948,14.575656676123566
Q05268,R652799,18.392929383419748
Q05269,R518021,17.475070825714333
Q05270,R941819,14.132013261065925
Q05271,R336214,12.853681231989684
Q05272,R821849,18.262542599914763
Q05273,R769593,17.084988239888617
Q05274,R269528,16.063625200248783
Q05275,R560497,16.297555509905024
Q05276,R957306,19.048332324280178
Q05277,R170080,12.58420152446311
Q05278,R863152,17.552212626842017
Q05279,R536900,15.03020275981794
Q05280,R991357,13.44167003427276
Q05281,R823301,15.638075664807708
Q05282,R055445,10.797017648655872
Q05283,R929478,15.647546249953216
Q05284,R447179,11.658939680654255
Q05285,R322692,16.031454713478016
Q05286,R593486,16.947531080742323
Q05287,R364453,10.541914371444182
Q05288,R365322,10.567338598878303
Q05289,R677563,15.943912000876995
Q05290,R139424,13.475393698295408
Q05291,R977452,11.048340893382303
Q05292,R434907,11.28224828139295
Q05293,R778147,14.940780207656431
Q05294,R167517,14.077738360486078
Q05295,R582740,16.020206957392727
Q05296,R179284,11.512531073158527
Q05297,R063826,17.191801461961226
Q05298,R776496,15.5644152173135
Q05299,R392601,17.075694421921437
Q05300,R194549,16.955509858145668
Q05301,R616162,10.875546698541461
Q05302,R347819,14.32753488588809
Q05303,R061038,16.029950029008486
Q05304,R806764,15.235286089382384
Q05305,R290525,16.566206324198827
Q05306,R153545,9.841407582739569
Q05307,R175995,14.620158097786064
Q05308,R564067,11.700525575667562
Q05309,R286271,16.451005265885108
Q05310,R244723,14.31815348765903
Q05311,R255123,13.785192881454385
Q05312,R085929,15.016640944966653
Q05313,R362577,14.488858083902555
Q05314,R272658,7.0950535232205905
Q05315,R923817,12.612887103640722
Q05316,R532099,18.2613521690532
Q05317,R777764,14.732109558742732
Q05318,R121706,15.961542435949926
Q05319,R497784,14.026869088703913
Q05320,R571683,15.41353580167964
Q05321,R266972,5.912997776386154
Q05322,R186489,16.025796463023955
Q05323,R818777,18.955299155946634
Q05324,R700069,16.66541483818597
Q05325,R184714,17.07355255875956
Q05326,R648077,13.161363145946652
Q05327,R456009,9.342621225313913
Q05328,R164104,15.588150363558757
Q05329,R764641,16.508532802746853
Q05330,R757197,17.79904472524393
Q05331,R443763,5.181787906771153
Q05332,R813721,21.287887677277705
Q05333,R150330,15.52198837327851
Q05334,R001053,19.842145509556786
Q05335,R241731,15.60755282182297
Q05336,R777983,17.623872893822274
Q05337,R807140,8.52030410696474
Q05338,R571921,9.392266684399285
Q05339,R198498,17.682685882739417
Q05340,R631578,14.003234878022909
Q05341,R843412,14.582363264550564
Q05342,R760951,15.921266153094768
Q05343,R753757,7.813792180823443
Q05344,R538878,16.37674135816427
Q05345,R895721,12.793004848210346
Q05346,R367275,14.95858384006403
Q05347,R828727,12.31088095878426
Q05348,R114071,11.116811051100411
Q05349,R719509,15.64725188599563
Q05350,R428821,17.8464609029071
Q05351,R013871,15.39461154988983
Q05352,R648403,14.038589670032888
Q05353,R338711,16.243170701802075
Q05354,R970443,6.981016051059353
Q05355,R823615,15.835741266276829
Q05356,R243238,15.784018366931893
Q05357,R679259,17.67545427259125
Q05358,R246146,13.111838834389966
Q05359,R218976,18.33271243062071
Q05360,R185967,19.34787063070937
Q05361,R680660,11.612606377384118
Q05362,R995718,16.71604393064213
Q05363,R144231,17.922478854980287
Q05364,R186073,16.709075908982477
Q05365,R433101,17.45653433535564
Q05366,R972655,18.88416458840232
Q05367,R406341,19.149464655974022
Q05368,R422294,10.624503414847107
Q05369,R823301,13.66413523632824
Q05370,R620441,18.23205106197396
Q05371,R368563,19.371656294648606
Q05372,R685150,9.858561717305635
Q05373,R153036,16.102572368953798
Q05374,R973708,14.429838626024283
Q05375,R376745,15.867273376789289
Q05376,R976230,18.372817982207433
Q05377,R399766,16.75638136025542
Q05378,R686157,18.68815766351768
Q05379,R237875,16.05867271915133
Q05380,R566339,17.352972115551648
Q05381,R788255,13.214683899238366
Q05382,R643901,13.173407773819115
Q05383,R992172,16.87687606865479
Q05384,R326538,9.451109672430208
Q05385,R977301,19.838332613247406
Q05386,R757093,17.292852621173036
Q05387,R620172,13.199553159636027
Q05388,R013394,9.176826684479575
Q05389,R399143,5.861232898890282
Q05390,R682757,14.490586907719738
Q05391,R086401,16.977641306779738
Q05392,R472251,14.79222875427375
Q05393,R086353,16.44707496508136
Q05394,R333659,14.570306093570155
Q05395,R263988,16.073927825998783
Q05396,R084233,16.159928963200084
Q05397,R217509,18.950193662278085
Q05398,R245429,11.464734233611651
Q05399,R401845,16.775272978192483
Q05400,R355906,17.645978584183037
Q05401,R058379,15.17936772135746
Q05402,R857658,15.540723908023415
Q05403,R999999,14.908555904362577
Q05404,R733946,13.014490868615848
Q05405,R406385,19.418699402660284
Q05406,R198096,14.219361841267883
Q05407,R675129,12.494812704788242
Q05408,R201460,16.320084867022803
Q05409,R461100,15.019949062162514
Q05410,R756995,17.64677864424059
Q05411,R237688,17.59335589987128
Q05412,R074486,16.2401533223346
Q05413,R683923,9.00331512365658
Q05414,R530708,20.40143724070028
Q05415,R080328,13.534128919396077
Q05416,R747041,18.96045860103827
Q05417,R266919,14.099022229127446
Q05418,R193990,8.14294771525512
Q05419,R624630,15.58254748208138
Q05420,R857832,19.49298465043913
Q05421,R139045,12.580765716371234
Q05422,R924912,14.778206386548948
Q05423,R657610,15.190501194247362
Q05424,R380586,17.162312613334784
Q05425,R148200,16.579330090016686
Q05426,R257037,18.877787304385773
Q05427,R534688,21.779787605371215
Q05428,R878294,16.451595457440554
Q05429,R188051,15.560217015295036
Q05430,R101322,15.085802304537374
Q05431,R973368,16.678433693221223
Q05432,R125883,17.27771635471803
Q05433,R215629,15.59644343254852
Q05434,R064788,10.936999907494002
Q05435,R753127,12.868449342290736
Q05436,R120839,14.427477566443537
Q05437,R836335,17.87752825330235
Q05438,R553773,16.839358824073773
Q05439,R640168,18.2033691692338
Q05440,R716184,14.457768469838305
Q05441,R803417,11.767598336091384
Q05442,R083167,14.89963910411505
Q05443,R502822,14.129785431958922
Q05444,R089485,14.489315882505023
Q05445,R969646,14.80598921535492
Q05446,R003720,12.371297308751192
Q05447,R292864,11.537005087778406
Q05448,R216879,13.543319434747152
Q05449,R631065,15.569015348759386
Q05450,R417270,18.77703424318748
Q05451,R354558,10.295753498918009
Q05452,R586518,15.705065047007306
Q05453,R904411,18.03345547996986
Q05454,R744580,15.298618191003627
Q05455,R938530,18.236905632774786
Q05456,R541624,18.13599468504347
Q05457,R706633,11.696841998282341
Q05458,R284895,10.83533568154432
Q05459,R586367,8.847761958042888
Q05460,R037306,11.233580816276465
Q05461,R042744,15.656943825796334
Q05462,R498507,17.87360334411591
Q05463,R891256,16.48607783455822
Q05464,R551476,15.771116252270156
Q05465,R188518,12.419694453959664
Q05466,R638134,16.785435700140937
Q05467,R271313,15.63177432310476
Q05468,R699612,11.687893181752242
Q05469,R343346,15.286131051631662
Q05470,R721625,14.381231410539671
Q05471,R883196,12.98473166846536
Q05472,R798158,16.017733900637623
Q05473,R915231,16.258019241014917
Q05474,R092841,17.135884279120926
Q05475,R965715,19.678779266987323
Q05476,R119199,21.857408183927458
Q05477,R824311,14.002843453675299
Q05478,R966449,16.29704527419677
Q05479,R563552,15.771752748341259
Q05480,R252993,14.265985706071765
Q05481,R268195,17.583967570217606
Q05482,R272448,9.628989954939208
Q05483,R997140,18.920017893414098
Q05484,R239426,17.151919591794965
Q05485,R937459,14.919720717530344
Q05486,R772667,12.593451448411763
Q05487,R031050,12.614199797617136
Q05488,R210918,17.124801856920424
Q05489,R163475,11.746004817233382
Q05490,R756671,15.332493670670313
Q05491,R337598,12.174330702420159
Q05492,R747742,11.041360609174909
Q05493,R126463,15.62349370983758
Q05494,R553731,19.099572181020584
Q05495,R214865,20.816280306790304
Q05496,R988151,15.055402663034375
Q05497,R801444,16.94612566282963
Q05498,R647036,10.681351544257506
Q05499,R333132,16.653567573787576
Q05500,R135641,16.862603320082616
Q05501,R002943,15.318117855960779
Q05502,R349296,17.16179763319616
Q05503,R698245,11.037270817999717
Q05504,R013296,18.140893453963958
Q05505,R065144,17.601033397896487
Q05506,R670454,17.27417211763761
Q05507,R245171,16.078904482434467
Q05508,R568302,19.329304404652536
Q05509,R632627,19.028828445192296
Q05510,R129189,19.66589138702472
Q05511,R952946,9.365839626766235
Q05512,R022101,13.346654753748172
Q05513,R069125,16.9928591935562
Q05514,R927334,16.290010756533924
Q05515,R402282,15.365562401112022
Q05516,R691346,15.685741079589361
Q05517,R447476,14.616851054875772
Q05518,R591155,17.550976419177683
Q05519,R374877,14.586513529162504
Q05520,R843805,14.266667470238492
Q05521,R491510,14.356931918172638
Q05522,R974702,10.054611019355235
Q05523,R098561,13.706450855620695
Q05524,R051956,17.438786739821843
Q05525,R838291,15.68510818021753
Q05526,R797993,9.341029479352695
Q05527,R473660,15.893103742439385
Q05528,R094480,11.653689080347311
Q05529,R459230,17.741902744460056
Q05530,R976296,18.70577098963301
Q05531,R710824,18.128680211393352
Q05532,R935580,13.552442488252705
Q05533,R822660,10.651409971654102
Q05534,R797352,10.194998224627241
Q05535,R205196,19.085882223910634
Q05536,R216529,14.952177637349072
Q05537,R664148,11.740624667446657
Q05538,R565381,10.708286101249909
Q05539,R848383,17.762145006431076
Q05540,R560442,11.751410415825543
Q05541,R339778,9.967139513602621
Q05542,R917155,16.817752673177626
Q05543,R667400,13.165406297718446
Q05544,R575275,14.901887435721886
Q05545,R250602,17.70539213995794
Q05546,R247098,19.710246002253573
Q05547,R247454,16.658380675421395
Q05548,R124179,18.141539986363146
Q05549,R862373,16.325814454940264
Q05550,R525223,15.816375620991167
Q05551,R782228,16.7911189674473
Q05552,R435580,17.402076530441892
Q05553,R954119,15.11959882795171
Q05554,R973002,15.350146981697497
Q05555,R626311,17.556901498041093
Q05556,R120891,20.54610860393391
Q05557,R972537,15.407450433552613
Q05558,R956268,13.225891643894451
Q05559,R171164,16.306799162497033
Q05560,R063182,16.817047168908662
Q05561,R637558,15.664460612470771
Q05562,R973601,16.785020532980383
Q05563,R510090,10.108016126107309
Q05564,R821261,16.66764307783918
Q05565,R182867,17.06615095753017
Q05566,R474938,16.240256429044052
Q05567,R150612,17.958686013530716
Q05568,R951669,12.672300066952735
Q05569,R304685,14.10944140789393
Q05570,R243393,11.563224816041647
Q05571,R928014,12.021830244260258
Q05572,R565363,14.31043189448274
Q05573,R985167,12.843228968824693
Q05574,R956121,12.489403720863464
Q05575,R693230,16.595656217592026
Q05576,R963675,14.92905140367172
Q05577,R366419,11.161220070553961
Q05578,R058379,13.051587020362124
Q05579,R703603,9.189672228882754
Q05580,R353627,14.784550267287674
Q05581,R196575,12.186744321728167
Q05582,R214956,14.173455220997823
Q05583,R450978,16.341783276188817
Q05584,R069831,18.132122207389667
Q05585,R277367,16.41577131639805
Q05586,R375456,17.117770373990897
Q05587,R904919,15.643472971319543
Q05588,R823128,13.726849642758411
Q05589,R285649,17.308420330423424
Q05590,R434920,17.947227846895032
Q05591,R630001,15.172408727960025
Q05592,R446283,13.78822692650896
Q05593,R045215,18.389191579219094
Q05594,R078440,16.589819842604008
Q05595,R800572,11.280659156711096
Q05596,R516723,12.9067082742092
Q05597,R646935,12.739821906543062
Q05598,R711284,16.212882970136555
Q05599,R020469,20.45901106006413
Q05600,R475897,12.704241153193088
Q05601,R649480,16.90469552559277
Q05602,R519061,17.89108981575979
Q05603,R997810,12.011761626812214
Q05604,R397016,11.874664072088285
Q05605,R065450,13.505096910315133
Q05606,R409765,15.608317367387222
Q05607,R639303,14.162374485394905
Q05608,R922290,9.787491900655507
Q05609,R725174,18.695942414379033
Q05610,R132937,18.4291876010193
Q05611,R659384,16.168894303651843
Q05612,R101162,18.849867906443183
Q05613,R185848,15.917367588885512
Q05614,R879107,15.840636181958022
Q05615,R679037,16.52564831885233
Q05616,R869116,8.462971263958755
Q05617,R850748,14.344915178316615
Q05618,R609097,16.34032118577618
Q05619,R947433,15.192885478348193
Q05620,R813832,16.237903099517002
Q05621,R418666,13.648518839477642
Q05622,R173897,14.316130090973923
Q05623,R617887,15.717553065649609
Q05624,R809083,16.8567992019893
Q05625,R136203,14.599748807667044
Q05626,R663605,14.505677821734487
Q05627,R767535,17.06818799298787
Q05628,R470146,4.877021683604982
Q05629,R984900,9.456567785967975
Q05630,R921607,16.622709048329423
Q05631,R133963,15.014997751134226
Q05632,R136092,15.274285826760416
Q05633,R126262,12.019148499123549
Q05634,R415205,13.078154406280568
Q05635,R703003,14.351123438620759
Q05636,R811980,15.271402820224763
Q05637,R298080,19.83422169713586
Q05638,R069115,14.28374553255505
Q05639,R288977,14.377071682083114
Q05640,R112207,15.532270668409842
Q05641,R019258,16.66920757928014
Q05642,R666211,8.641921096907923
Q05643,R886051,19.946799115500568
Q05644,R942109,15.972543399084257
Q05645,R691032,17.00085796100192
Q05646,R793463,13.564291958384544
Q05647,R300171,16.608701772783757
Q05648,R501822,14.581939628311465
Q05649,R657785,13.693598245979597
Q05650,R562805,18.54314914529637
Q05651,R175221,17.140673806464658
Q05652,R902935,14.368917334664959
Q05653,R919804,14.108578489867313
Q05654,R436570,12.751125508437449
Q05655,R254248,15.753028846930487
Q05656,R282622,17.082362934666865
Q05657,R405427,13.977776012197145
Q05658,R956979,11.247410144791772
Q05659,R876516,12.898305925089417
Q05660,R368737,11.874080574586168
Q05661,R893310,14.983195064688228
Q05662,R292500,20.878860199674627
Q05663,R030393,9.391026794463038
Q05664,R163281,16.941547961449004
Q05665,R295009,15.401276169399553
Q05666,R734697,16.793240116019703
Q05667,R998400,17.76592180094509
Q05668,R668636,17.317721469568447
Q05669,R460798,11.196814709872468
Q05670,R895440,15.49185455642531
Q05671,R508211,14.337540653947416
Q05672,R212008,13.663596541998617
Q05673,R166233,13.693744515671828
Q05674,R007099,18.841448676241733
Q05675,R182632,15.59568088045802
Q05676,R456297,18.019975438975262
Q05677,R166499,8.336458668520113
Q05678,R188151,16.796902694767024
Q05679,R793289,14.988157634581883
Q05680,R802564,13.880537166833811
Q05681,R807506,13.167003630892694
Q05682,R006189,14.883523350602891
Q05683,R473445,15.538518145955432
Q05684,R055106,16.876100658272204
Q05685,R430140,12.259575359609508
Q05686,R915865,18.656716717868683
Q05687,R954119,16.104004580912946
Q05688,R929265,17.6364544842165
Q05689,R352147,15.315893731381337
Q05690,R212264,13.796860099130747
Q05691,R255599,17.721254779220246
Q05692,R817841,18.401890091045768
Q05693,R650168,10.677130316834436
Q05694,R106960,17.20956678543447
Q05695,R882518,14.320730807574323
Q05696,R200367,17.56623119656165
Q05697,R743413,14.495946128913884
Q05698,R824291,16.967984753245698
Q05699,R647332,15.291286495650468
Q05700,R971960,15.263760864062286
Q05701,R613813,17.483595824677213
Q05702,R610813,10.540479551948964
Q05703,R583634,12.619510312110048
Q05704,R723975,16.288933753060963
Q05705,R600697,13.426882937058869
Q05706,R524216,17.295929293754178
Q05707,R625792,19.157860934119267
Q05708,R374961,9.814816405515854
Q05709,R213540,17.672247893802062
Q05710,R935509,13.981023029565153
Q05711,R686751,14.442185690452034
Q05712,R306704,15.971156558142722
Q05713,R797489,16.763598194825427
Q05714,R644731,11.167536792244146
Q05715,R880174,15.663667080994376
Q05716,R779438,17.358083787300462
Q05717,R917609,12.241967400930758
Q05718,R657169,14.144694131943002
Q05719,R550597,14.427781360364635
Q05720,R391373,15.028997886443708
Q05721,R678687,16.991915772044063
Q05722,R139540,15.79790792139159
Q05723,R951382,15.500876032848234
Q05724,R525223,15.257105401598842
Q05725,R654436,15.004850799733203
Q05726,R952995,15.46659988629811
Q05727,R065726,15.666487876725725
Q05728,R380184,19.899384502795417
Q05729,R712083,15.580039477067045
Q05730,R792534,19.49729186777222
Q05731,R914587,17.534801496267963
Q05732,R427627,11.493238767900007
Q05733,R737605,16.948653014006442
Q05734,R054954,10.553804033647394
Q05735,R571235,17.443872267310265
Q05736,R913925,9.212773868520012
Q05737,R732618,11.805105000620545
Q05738,R746940,14.863887844389652
Q05739,R095070,15.89961699700749
Q05740,R209658,17.35515557601647
Q05741,R757767,18.90644065566048
Q05742,R992269,9.603774382874484
Q05743,R115318,7.157235813986504
Q05744,R764865,13.011820415280404
Q05745,R162003,13.364686333342968
Q05746,R076587,15.629175937381705
Q05747,R844516,15.975037109777672
Q05748,R945861,11.233543010969068
Q05749,R083333,15.684707386997367
Q05750,R829540,20.605174494512838
Q05751,R415205,11.371190808585672
Q05752,R444658,15.361908926446494
Q05753,R143289,20.090156370274062
Q05754,R988373,17.55764144143399
Q05755,R328961,14.947268882233818
Q05756,R796747,17.953316820746185
Q05757,R928642,16.485081587478813
Q05758,R481648,14.732277268524662
Q05759,R939701,17.19317969573913
Q05760,R743041,14.729488113498736
Q05761,R071716,21.624304654245236
Q05762,R158988,15.098401246622814
Q05763,R932879,10.992561992736702
Q05764,R907893,15.243015982189295
Q05765,R238154,11.180519322071929
Q05766,R309496,13.582747411511805
Q05767,R174078,13.637242152375197
Q05768,R162735,15.264327249565751
Q05769,R764666,14.639207743088066
Q05770,R873324,15.626082025711405
Q05771,R346667,20.320460147288017
Q05772,R692724,11.92621077415123
Q05773,R269292,10.114508859757134
Q05774,R861556,15.76465126535161
Q05775,R555668,15.904036591269964
Q05776,R813913,12.27383799263035
Q05777,R601611,15.482109265623876
Q05778,R709284,16.520730076082383
Q05779,R462481,19.84659022883386
Q05780,R345987,12.31664108821556
Q05781,R426369,20.98836705047745
Q05782,R591950,11.364962662290964
Q05783,R013689,19.989538111899083
Q05784,R971954,15.196162573354437
Q05785,R589812,15.993487077445167
Q05786,R425074,11.673664546528032
Q05787,R331389,17.39483024275225
Q05788,R648573,13.992724124195792
Q05789,R425907,3.7591597846981526
Q05790,R979619,18.306874499845577
Q05791,R181199,18.198371312031757
Q05792,R607074,18.103010090456166
Q05793,R680009,13.159160125670063
Q05794,R303832,16.8748461420652
Q05795,R515027,15.768021397929303
Q05796,R979225,16.98756869673682
Q05797,R545001,12.586755883388442
Q05798,R951633,14.423964069002334
Q05799,R516418,16.121784781118244
Q05800,R364117,17.633626577655367
Q05801,R819981,16.66522491747306
Q05802,R829556,16.26746722714732
Q05803,R552398,17.30571766860554
Q05804,R584258,12.344234420036909
Q05805,R246692,3.87143877289076
Q05806,R356312,15.373263928013728
Q05807,R963124,19.620168637692927
Q05808,R432790,20.19996971500898
Q05809,R446461,13.152315903216934
Q05810,R405677,12.14103141508844
Q05811,R777902,19.35038667772931
Q05812,R525352,9.295114389919354
Q05813,R425960,15.767822314493843
Q05814,R902334,18.053149841662623
Q05815,R699529,13.407898452046327
Q05816,R866285,15.026765617611657
Q05817,R177537,9.907375765548933
Q05818,R490998,19.19922657873521
Q05819,R705514,16.431620446674167
Q05820,R728339,18.63026484377673
Q05821,R569945,16.976622462304736
Q05822,R805669,16.179943883159854
Q05823,R804798,18.924816313911396
Q05824,R720381,19.144525233846313
Q05825,R524731,16.322581779387775
Q05826,R340174,14.977961833086743
Q05827,R385718,18.31778526912827
Q05828,R974076,16.458198538646656
Q05829,R559417,16.152996206957937
Q05830,R390229,14.75482997769092
Q05831,R124235,11.040190922911405
Q05832,R734084,18.406281807926817
Q05833,R537385,13.661876007731959
Q05834,R332029,16.410348416933765
Q05835,R494206,15.517706033277026
Q05836,R740978,19.169136826788684
Q05837,R326793,13.989549585305543
Q05838,R375843,11.147854930894624
Q05839,R502822,12.483279227254458
Q05840,R911763,13.524682151630797
Q05841,R368563,17.491594955181295
Q05842,R420909,8.089798962104148
Q05843,R754831,17.177070627075352
Q05844,R564180,14.649200471593279
Q05845,R374924,18.357276306561197
Q05846,R932708,10.192121516837952
Q05847,R820878,12.433936789601924
Q05848,R261683,16.66458923988189
Q05849,R985334,17.079794935835523
Q05850,R830800,9.95088667218371
Q05851,R480439,18.840893790130295
Q05852,R915442,16.793289075426177
Q05853,R155772,14.562104505990234
Q05854,R106507,11.975453433358869
Q05855,R379669,13.426283888793838
Q05856,R990119,13.456823962167551
Q05857,R691965,13.657516061561596
Q05858,R282616,22.066089723143037
Q05859,R926399,15.975200584362305
Q05860,R252052,10.541979921155304
Q05861,R098485,11.585032561687449
Q05862,R245193,17.25423709844864
Q05863,R413920,18.63665039288048
Q05864,R577505,17.40514307112831
Q05865,R669445,16.67740738301466
Q05866,R936930,16.09340873070419
Q05867,R929622,18.83824437914148
Q05868,R496511,8.11118289116978
Q05869,R450056,11.402571541453975
Q05870,R308891,14.760363648401563
Q05871,R900227,18.23635250494582
Q05872,R819001,12.327900561115129
Q05873,R964949,19.589536778029057
Q05874,R226831,0.22561955457848218
Q05875,R771794,10.727995754633
Q05876,R067094,15.53773100834653
Q05877,R205658,15.875526576180066
Q05878,R929589,16.710210347172332
Q05879,R822662,12.830696107868693
Q05880,R119815,16.12797281563145
Q05881,R173420,17.576332408139386
Q05882,R954301,16.79304393960297
Q05883,R169408,16.65271865616672
Q05884,R882131,9.81327277603191
Q05885,R790478,17.902786341585465
Q05886,R450492,15.326870719913982
Q05887,R637920,16.595420388815967
Q05888,R919773,15.283488985356486
Q05889,R212666,15.428713103274093
Q05890,R571280,14.048780990028174
Q05891,R397948,4.958105330406578
Q05892,R615855,11.297331935823228
Q05893,R169342,16.988904423735296
Q05894,R516362,12.757147280614928
Q05895,R242604,14.416159846957509
Q05896,R389928,14.089598591816944
Q05897,R142572,19.407970541095292
Q05898,R871540,16.128425205222836
Q05899,R446267,10.480367955660059
Q05900,R204111,14.001777449198867
Q05901,R559599,18.373025256741364
Q05902,R079058,17.03420999494532
Q05903,R354453,21.106121063365965
Q05904,R690709,20.441758811812797
Q05905,R917639,17.386795763038197
Q05906,R952330,11.435448630737271
Q05907,R177856,12.800062223027062
Q05908,R171735,11.83784736972254
Q05909,R624708,20.664465506460495
Q05910,R178804,13.108813052302906
Q05911,R553360,16.730466630230147
Q05912,R579283,13.884784330084848
Q05913,R747278,13.466166696170479
Q05914,R091043,18.651650952445042
Q05915,R321550,16.50744191515834
Q05916,R597185,18.65901284035928
Q05917,R890853,12.658219270482316
Q05918,R529741,18.096926582815474
Q05919,R316394,15.94406803703265
Q05920,R657846,11.155535220202818
Q05921,R823928,12.951596974638855
Q05922,R983625,17.527523674835344
Q05923,R431581,15.19559985607597
Q05924,R299063,16.685758570790476
Q05925,R072110,17.525165845529454
Q05926,R268059,13.454635921673072
Q05927,R241428,13.562517452162993
Q05928,R486843,15.555617983452915
Q05929,R568799,15.868358283063676
Q05930,R607677,16.1468666831658
Q05931,R733328,12.056380897816814
Q05932,R314921,18.483537436419063
Q05933,R599485,7.896488995399777
Q05934,R398502,16.26353374070418
Q05935,R441785,13.21510424929117
Q05936,R263590,18.01087957699899
Q05937,R391402,12.507847600285274
Q05938,R577589,15.268536463677192
Q05939,R869637,16.880881479624456
Q05940,R583174,14.355650150465156
Q05941,R181517,14.133154595382731
Q05942,R133745,17.62770378670323
Q05943,R826130,14.089478957895178
Q05944,R148063,9.27870793666771
Q05945,R032869,17.242674077248815
Q05946,R265490,17.90298301679775
Q05947,R149225,15.888358868454631
Q05948,R025289,13.891388697208699
Q05949,R731212,12.643034149239408
Q05950,R500394,16.187404733396434
Q05951,R574065,14.190622212624477
Q05952,R871540,15.859386916944741
Q05953,R353264,17.0133327736749
Q05954,R781587,19.399393337995466
Q05955,R209264,14.00897631326882
Q05956,R702096,19.079058405729665
Q05957,R660937,17.87692522192199
Q05958,R843531,12.239712097544299
Q05959,R855369,13.995428698279587
Q05960,R230596,15.670646599766433
Q05961,R859909,17.826416619666656
Q05962,R227994,11.081037684793555
Q05963,R532367,17.553039617286785
Q05964,R799600,17.592261526670466
Q05965,R363964,14.271113226404127
Q05966,R138206,11.295317986861907
Q05967,R162003,12.791899785151193
Q05968,R651231,17.060741545457628
Q05969,R378403,19.25766280680512
Q05970,R719416,12.801471662873102
Q05971,R077558,13.832636833781443
Q05972,R372486,18.229592622802286
Q05973,R705628,17.572908478749675
Q05974,R798772,15.89486520902423
Q05975,R219157,11.514031793907552
Q05976,R888624,15.574317001149229
Q05977,R778719,16.134528613825672
Q05978,R295743,13.732986900014007
Q05979,R044340,18.902498763126303
Q05980,R879388,15.636694633857807
Q05981,R156489,15.538514978488708
Q05982,R632033,14.715737615956673
Q05983,R044253,12.519731084167445
Q05984,R765222,14.920906020486173
Q05985,R783031,11.095039691375812
Q05986,R318699,8.830234749320187
Q05987,R971658,11.210257100678238
Q05988,R815970,11.262194904117417
Q05989,R259666,16.854809705262486
Q05990,R573650,15.337349462170982
Q05991,R605726,16.82302030739483
Q05992,R779896,17.11767323061055
Q05993,R280515,14.788465218350506
Q05994,R336143,11.632280013694205
